Date,State,District,Confirmed,Recovered,Deceased,Other,Tested
2020-05-09,Madhya Pradesh,Betul,1,1,0,0,
2020-05-09,Madhya Pradesh,Bhind,1,0,0,0,
2020-05-09,Madhya Pradesh,Bhopal,704,377,29,0,
2020-05-09,Madhya Pradesh,Burhanpur,47,0,5,0,
2020-05-09,Madhya Pradesh,Chhindwara,5,2,1,0,
2020-05-09,Madhya Pradesh,Dewas,36,12,7,0,
2020-05-09,Madhya Pradesh,Dhar,79,26,1,0,
2020-05-09,Madhya Pradesh,Dindori,1,1,0,0,
2020-05-09,Madhya Pradesh,Guna,1,0,0,0,
2020-05-09,Madhya Pradesh,Gwalior,17,3,0,0,
2020-05-09,Madhya Pradesh,Harda,3,0,0,0,
2020-05-09,Madhya Pradesh,Hoshangabad,36,24,3,0,
2020-05-09,Madhya Pradesh,Indore,1780,732,87,0,13940.0
2020-05-09,Madhya Pradesh,Jabalpur,119,17,5,0,
2020-05-09,Madhya Pradesh,Jhabua,1,0,0,0,
2020-05-09,Madhya Pradesh,Khandwa,56,33,7,0,
2020-05-09,Madhya Pradesh,Khargone,81,39,8,0,
2020-05-09,Madhya Pradesh,Mandsaur,51,6,4,0,
2020-05-09,Madhya Pradesh,Morena,22,13,0,0,
2020-05-09,Madhya Pradesh,Neemuch,10,0,0,0,
2020-05-09,Madhya Pradesh,Panna,1,0,0,0,
2020-05-09,Madhya Pradesh,Raisen,64,24,3,0,
2020-05-09,Madhya Pradesh,Ratlam,23,12,0,0,
2020-05-09,Madhya Pradesh,Rewa,2,0,0,0,
2020-05-09,Madhya Pradesh,Sagar,6,5,1,0,
2020-05-09,Madhya Pradesh,Satna,2,0,1,0,
2020-05-09,Madhya Pradesh,Sehore,1,0,1,0,
2020-05-09,Madhya Pradesh,Shahdol,3,0,0,0,
2020-05-09,Madhya Pradesh,Shajapur,8,6,1,0,
2020-05-09,Madhya Pradesh,Sheopur,4,4,0,0,
2020-05-09,Madhya Pradesh,Shivpuri,3,2,0,0,
2020-05-09,Madhya Pradesh,Tikamgarh,3,2,0,0,
2020-05-09,Madhya Pradesh,Ujjain,227,90,45,0,
2020-05-09,Madhya Pradesh,Vidisha,13,13,0,0,
2020-05-10,Madhya Pradesh,Agar Malwa,13,10,1,0,
2020-05-10,Madhya Pradesh,Alirajpur,3,3,0,0,
2020-05-10,Madhya Pradesh,Anuppur,3,0,0,0,
2020-05-10,Madhya Pradesh,Ashoknagar,1,0,1,0,
2020-05-10,Madhya Pradesh,Barwani,26,24,0,0,
2020-05-10,Madhya Pradesh,Betul,1,1,0,0,
2020-05-10,Madhya Pradesh,Bhind,2,0,0,0,
2020-05-10,Madhya Pradesh,Bhopal,743,393,30,0,
2020-05-10,Madhya Pradesh,Burhanpur,55,0,5,0,
2020-05-10,Madhya Pradesh,Chhindwara,5,2,1,0,
2020-05-10,Madhya Pradesh,Dewas,43,14,7,0,
2020-05-10,Madhya Pradesh,Dhar,79,27,2,0,
2020-05-10,Madhya Pradesh,Dindori,2,1,0,0,
2020-05-10,Madhya Pradesh,Guna,1,0,0,0,
2020-05-10,Madhya Pradesh,Gwalior,22,4,0,0,
2020-05-10,Madhya Pradesh,Harda,3,0,0,0,
2020-05-10,Madhya Pradesh,Hoshangabad,37,25,3,0,
2020-05-10,Madhya Pradesh,Indore,1858,891,89,0,15045.0
2020-05-10,Madhya Pradesh,Jabalpur,123,28,5,0,
2020-05-10,Madhya Pradesh,Jhabua,1,0,0,0,
2020-05-10,Madhya Pradesh,Khandwa,56,33,7,0,
2020-05-10,Madhya Pradesh,Khargone,81,39,8,0,
2020-05-10,Madhya Pradesh,Mandsaur,51,6,4,0,
2020-05-10,Madhya Pradesh,Morena,22,13,0,0,
2020-05-10,Madhya Pradesh,Neemuch,12,0,0,0,
2020-05-10,Madhya Pradesh,Panna,1,0,0,0,
2020-05-10,Madhya Pradesh,Raisen,64,24,3,0,
2020-05-10,Madhya Pradesh,Ratlam,23,12,0,0,
2020-05-10,Madhya Pradesh,Rewa,2,0,0,0,
2020-05-10,Madhya Pradesh,Sagar,6,5,1,0,
2020-05-10,Madhya Pradesh,Satna,3,0,1,0,
2020-05-10,Madhya Pradesh,Sehore,1,0,1,0,
2020-05-10,Madhya Pradesh,Shahdol,3,0,0,0,
2020-05-10,Madhya Pradesh,Shajapur,8,6,1,0,
2020-05-10,Madhya Pradesh,Sheopur,4,4,0,0,
2020-05-10,Madhya Pradesh,Shivpuri,3,2,0,0,
2020-05-10,Madhya Pradesh,Tikamgarh,3,2,0,0,
2020-05-10,Madhya Pradesh,Ujjain,237,94,45,0,
2020-05-10,Madhya Pradesh,Vidisha,13,13,0,0,
2020-05-11,Madhya Pradesh,Agar Malwa,13,10,1,0,
2020-05-11,Madhya Pradesh,Alirajpur,3,3,0,0,
2020-05-11,Madhya Pradesh,Anuppur,3,0,0,0,
2020-05-11,Madhya Pradesh,Ashoknagar,2,0,1,0,
2020-05-11,Madhya Pradesh,Barwani,26,24,0,0,
2020-05-11,Madhya Pradesh,Betul,1,1,0,0,
2020-05-11,Madhya Pradesh,Bhind,4,0,0,0,
2020-05-11,Madhya Pradesh,Bhopal,774,417,33,0,
2020-05-11,Madhya Pradesh,Burhanpur,60,0,5,0,
2020-05-11,Madhya Pradesh,Chhindwara,5,2,1,0,
2020-05-11,Madhya Pradesh,Dewas,48,14,7,0,
2020-05-11,Madhya Pradesh,Dhar,79,39,2,0,
2020-05-11,Madhya Pradesh,Dindori,2,1,0,0,
2020-05-11,Madhya Pradesh,Guna,1,0,0,0,
2020-05-11,Madhya Pradesh,Gwalior,26,4,0,0,
2020-05-11,Madhya Pradesh,Harda,3,0,0,0,
2020-05-11,Madhya Pradesh,Hoshangabad,37,27,3,0,
2020-05-11,Madhya Pradesh,Indore,1935,898,90,0,16089.0
2020-05-11,Madhya Pradesh,Jabalpur,133,33,7,0,
2020-05-11,Madhya Pradesh,Jhabua,2,0,0,0,
2020-05-11,Madhya Pradesh,Khandwa,59,34,7,0,
2020-05-11,Madhya Pradesh,Khargone,89,52,8,0,
2020-05-11,Madhya Pradesh,Mandla,1,0,0,0,
2020-05-11,Madhya Pradesh,Mandsaur,51,7,4,0,
2020-05-11,Madhya Pradesh,Morena,22,13,0,0,
2020-05-11,Madhya Pradesh,Neemuch,27,0,0,0,
2020-05-11,Madhya Pradesh,Panna,1,0,0,0,
2020-05-11,Madhya Pradesh,Raisen,64,28,3,0,
2020-05-11,Madhya Pradesh,Ratlam,23,12,0,0,
2020-05-11,Madhya Pradesh,Rewa,3,0,0,0,
2020-05-11,Madhya Pradesh,Sagar,10,5,1,0,
2020-05-11,Madhya Pradesh,Satna,4,0,1,0,
2020-05-11,Madhya Pradesh,Sehore,2,0,1,0,
2020-05-11,Madhya Pradesh,Seoni,1,0,0,0,
2020-05-11,Madhya Pradesh,Shahdol,3,0,0,0,
2020-05-11,Madhya Pradesh,Shajapur,8,6,1,0,
2020-05-11,Madhya Pradesh,Sheopur,4,4,0,0,
2020-05-11,Madhya Pradesh,Shivpuri,3,2,0,0,
2020-05-11,Madhya Pradesh,Tikamgarh,3,2,0,0,
2020-05-11,Madhya Pradesh,Ujjain,237,96,45,0,
2020-05-11,Madhya Pradesh,Vidisha,13,13,0,0,
2020-05-12,Madhya Pradesh,Agar Malwa,13,10,1,0,
2020-05-12,Madhya Pradesh,Alirajpur,3,3,0,0,
2020-05-12,Madhya Pradesh,Anuppur,3,0,0,0,
2020-05-12,Madhya Pradesh,Ashoknagar,2,0,1,0,
2020-05-12,Madhya Pradesh,Barwani,26,25,0,0,
2020-05-12,Madhya Pradesh,Betul,1,1,0,0,
2020-05-12,Madhya Pradesh,Bhind,8,0,0,0,
2020-05-12,Madhya Pradesh,Bhopal,804,460,34,0,
2020-05-12,Madhya Pradesh,Burhanpur,60,0,6,0,
2020-05-12,Madhya Pradesh,Chhindwara,5,2,1,0,
2020-05-12,Madhya Pradesh,Dewas,53,15,7,0,
2020-05-12,Madhya Pradesh,Dhar,86,41,2,0,
2020-05-12,Madhya Pradesh,Dindori,2,1,0,0,
2020-05-12,Madhya Pradesh,Guna,1,0,0,0,
2020-05-12,Madhya Pradesh,Gwalior,29,4,0,0,
2020-05-12,Madhya Pradesh,Harda,3,0,0,0,
2020-05-12,Madhya Pradesh,Hoshangabad,37,30,3,0,
2020-05-12,Madhya Pradesh,Indore,2016,926,92,0,17115.0
2020-05-12,Madhya Pradesh,Jabalpur,137,42,7,0,
2020-05-12,Madhya Pradesh,Jhabua,2,0,0,0,
2020-05-12,Madhya Pradesh,Khandwa,79,34,7,0,
2020-05-12,Madhya Pradesh,Khargone,92,52,8,0,
2020-05-12,Madhya Pradesh,Mandla,1,0,0,0,
2020-05-12,Madhya Pradesh,Mandsaur,54,7,4,0,
2020-05-12,Madhya Pradesh,Morena,25,13,0,0,
2020-05-12,Madhya Pradesh,Neemuch,34,0,0,0,
2020-05-12,Madhya Pradesh,Panna,1,0,0,0,
2020-05-12,Madhya Pradesh,Raisen,65,34,3,0,
2020-05-12,Madhya Pradesh,Ratlam,24,19,0,0,
2020-05-12,Madhya Pradesh,Rewa,3,0,0,0,
2020-05-12,Madhya Pradesh,Sagar,10,5,1,0,
2020-05-12,Madhya Pradesh,Satna,5,0,1,0,
2020-05-12,Madhya Pradesh,Sehore,2,0,1,0,
2020-05-12,Madhya Pradesh,Seoni,1,0,0,0,
2020-05-12,Madhya Pradesh,Shahdol,3,3,0,0,
2020-05-12,Madhya Pradesh,Shajapur,8,6,1,0,
2020-05-12,Madhya Pradesh,Sheopur,4,4,0,0,
2020-05-12,Madhya Pradesh,Shivpuri,3,2,0,0,
2020-05-12,Madhya Pradesh,Sidhi,1,0,0,0,
2020-05-12,Madhya Pradesh,Tikamgarh,3,2,0,0,
2020-05-12,Madhya Pradesh,Ujjain,264,106,45,0,
2020-05-12,Madhya Pradesh,Vidisha,13,13,0,0,
2020-05-13,Madhya Pradesh,Agar Malwa,13,12,1,0,
2020-05-13,Madhya Pradesh,Alirajpur,3,3,0,0,
2020-05-13,Madhya Pradesh,Anuppur,3,0,0,0,
2020-05-13,Madhya Pradesh,Ashoknagar,2,0,1,0,
2020-05-13,Madhya Pradesh,Barwani,26,26,0,0,
2020-05-13,Madhya Pradesh,Betul,1,1,0,0,
2020-05-13,Madhya Pradesh,Bhind,9,0,0,0,
2020-05-13,Madhya Pradesh,Bhopal,858,488,35,0,
2020-05-13,Madhya Pradesh,Burhanpur,60,13,6,0,
2020-05-13,Madhya Pradesh,Chhindwara,5,2,1,0,
2020-05-13,Madhya Pradesh,Dewas,56,15,7,0,
2020-05-13,Madhya Pradesh,Dhar,89,41,2,0,
2020-05-13,Madhya Pradesh,Dindori,2,1,0,0,
2020-05-13,Madhya Pradesh,Guna,1,0,0,0,
2020-05-13,Madhya Pradesh,Gwalior,31,5,1,0,
2020-05-13,Madhya Pradesh,Harda,3,3,0,0,
2020-05-13,Madhya Pradesh,Hoshangabad,37,31,3,0,
2020-05-13,Madhya Pradesh,Indore,2107,974,95,0,18537.0
2020-05-13,Madhya Pradesh,Jabalpur,147,47,8,0,
2020-05-13,Madhya Pradesh,Jhabua,2,0,0,0,
2020-05-13,Madhya Pradesh,Khandwa,80,38,8,0,
2020-05-13,Madhya Pradesh,Khargone,95,53,8,0,
2020-05-13,Madhya Pradesh,Mandla,1,0,0,0,
2020-05-13,Madhya Pradesh,Mandsaur,56,7,4,0,
2020-05-13,Madhya Pradesh,Morena,25,17,0,0,
2020-05-13,Madhya Pradesh,Neemuch,38,0,0,0,
2020-05-13,Madhya Pradesh,Panna,1,0,0,0,
2020-05-13,Madhya Pradesh,Raisen,65,42,3,0,
2020-05-13,Madhya Pradesh,Ratlam,28,19,0,0,
2020-05-13,Madhya Pradesh,Rewa,3,1,0,0,
2020-05-13,Madhya Pradesh,Sagar,10,5,1,0,
2020-05-13,Madhya Pradesh,Satna,7,0,1,0,
2020-05-13,Madhya Pradesh,Sehore,4,0,1,0,
2020-05-13,Madhya Pradesh,Seoni,1,0,0,0,
2020-05-13,Madhya Pradesh,Shahdol,3,3,0,0,
2020-05-13,Madhya Pradesh,Shajapur,8,6,1,0,
2020-05-13,Madhya Pradesh,Sheopur,4,4,0,0,
2020-05-13,Madhya Pradesh,Shivpuri,3,2,0,0,
2020-05-13,Madhya Pradesh,Sidhi,1,0,0,0,
2020-05-13,Madhya Pradesh,Tikamgarh,3,2,0,0,
2020-05-13,Madhya Pradesh,Ujjain,269,130,45,0,
2020-05-13,Madhya Pradesh,Vidisha,13,13,0,0,
2020-05-14,Madhya Pradesh,Agar Malwa,13,12,1,0,
2020-05-14,Madhya Pradesh,Alirajpur,3,3,0,0,
2020-05-14,Madhya Pradesh,Anuppur,3,0,0,0,
2020-05-14,Madhya Pradesh,Ashoknagar,2,0,1,0,
2020-05-14,Madhya Pradesh,Barwani,26,26,0,0,
2020-05-14,Madhya Pradesh,Betul,1,1,0,0,
2020-05-14,Madhya Pradesh,Bhind,10,0,0,0,
2020-05-14,Madhya Pradesh,Bhopal,900,509,35,0,
2020-05-14,Madhya Pradesh,Burhanpur,95,13,9,0,
2020-05-14,Madhya Pradesh,Chhindwara,5,2,1,0,
2020-05-14,Madhya Pradesh,Dewas,58,15,7,0,
2020-05-14,Madhya Pradesh,Dhar,89,69,2,0,
2020-05-14,Madhya Pradesh,Dindori,2,1,0,0,
2020-05-14,Madhya Pradesh,Guna,1,0,0,0,
2020-05-14,Madhya Pradesh,Gwalior,31,5,1,0,
2020-05-14,Madhya Pradesh,Harda,3,3,0,0,
2020-05-14,Madhya Pradesh,Hoshangabad,37,32,3,0,
2020-05-14,Madhya Pradesh,Indore,2238,1046,96,0,19590.0
2020-05-14,Madhya Pradesh,Jabalpur,157,65,8,0,
2020-05-14,Madhya Pradesh,Jhabua,7,0,0,0,
2020-05-14,Madhya Pradesh,Khandwa,81,38,8,0,
2020-05-14,Madhya Pradesh,Khargone,97,55,8,0,
2020-05-14,Madhya Pradesh,Mandla,1,0,0,0,
2020-05-14,Madhya Pradesh,Mandsaur,57,7,4,0,
2020-05-14,Madhya Pradesh,Morena,25,17,0,0,
2020-05-14,Madhya Pradesh,Neemuch,45,4,1,0,
2020-05-14,Madhya Pradesh,Panna,1,0,0,0,
2020-05-14,Madhya Pradesh,Raisen,65,50,3,0,
2020-05-14,Madhya Pradesh,Ratlam,28,19,0,0,
2020-05-14,Madhya Pradesh,Rewa,7,1,0,0,
2020-05-14,Madhya Pradesh,Sagar,14,5,1,0,
2020-05-14,Madhya Pradesh,Satna,7,0,1,0,
2020-05-14,Madhya Pradesh,Sehore,4,0,1,0,
2020-05-14,Madhya Pradesh,Seoni,1,0,0,0,
2020-05-14,Madhya Pradesh,Shahdol,3,3,0,0,
2020-05-14,Madhya Pradesh,Shajapur,8,6,1,0,
2020-05-14,Madhya Pradesh,Sheopur,4,4,0,0,
2020-05-14,Madhya Pradesh,Shivpuri,3,2,0,0,
2020-05-14,Madhya Pradesh,Sidhi,4,0,0,0,
2020-05-14,Madhya Pradesh,Tikamgarh,3,3,0,0,
2020-05-14,Madhya Pradesh,Ujjain,274,142,45,0,
2020-05-14,Madhya Pradesh,Vidisha,13,13,0,0,
2020-05-15,Madhya Pradesh,Agar Malwa,13,12,1,0,
2020-05-15,Madhya Pradesh,Alirajpur,3,3,0,0,
2020-05-15,Madhya Pradesh,Anuppur,3,0,0,0,
2020-05-15,Madhya Pradesh,Ashoknagar,2,0,1,0,
2020-05-15,Madhya Pradesh,Barwani,26,26,0,0,
2020-05-15,Madhya Pradesh,Betul,1,1,0,0,
2020-05-15,Madhya Pradesh,Bhind,12,0,0,0,
2020-05-15,Madhya Pradesh,Bhopal,926,525,35,0,
2020-05-15,Madhya Pradesh,Burhanpur,122,13,9,0,
2020-05-15,Madhya Pradesh,Chhindwara,5,2,1,0,
2020-05-15,Madhya Pradesh,Damoh,1,0,0,0,
2020-05-15,Madhya Pradesh,Datia,3,0,0,0,
2020-05-15,Madhya Pradesh,Dewas,58,18,7,0,
2020-05-15,Madhya Pradesh,Dhar,96,69,2,0,
2020-05-15,Madhya Pradesh,Dindori,2,1,0,0,
2020-05-15,Madhya Pradesh,Guna,1,0,0,0,
2020-05-15,Madhya Pradesh,Gwalior,36,5,1,0,
2020-05-15,Madhya Pradesh,Harda,3,3,0,0,
2020-05-15,Madhya Pradesh,Hoshangabad,37,32,3,0,
2020-05-15,Madhya Pradesh,Indore,2299,1098,98,0,20645.0
2020-05-15,Madhya Pradesh,Jabalpur,168,79,8,0,
2020-05-15,Madhya Pradesh,Jhabua,7,0,0,0,
2020-05-15,Madhya Pradesh,Khandwa,81,38,8,0,
2020-05-15,Madhya Pradesh,Khargone,99,62,8,0,
2020-05-15,Madhya Pradesh,Mandla,1,0,0,0,
2020-05-15,Madhya Pradesh,Mandsaur,57,12,4,0,
2020-05-15,Madhya Pradesh,Morena,25,17,0,0,
2020-05-15,Madhya Pradesh,Neemuch,49,4,1,0,
2020-05-15,Madhya Pradesh,Panna,1,0,0,0,
2020-05-15,Madhya Pradesh,Raisen,65,56,3,0,
2020-05-15,Madhya Pradesh,Ratlam,28,23,0,0,
2020-05-15,Madhya Pradesh,Rewa,11,1,0,0,
2020-05-15,Madhya Pradesh,Sagar,17,5,1,0,
2020-05-15,Madhya Pradesh,Satna,8,0,1,0,
2020-05-15,Madhya Pradesh,Sehore,5,0,1,0,
2020-05-15,Madhya Pradesh,Seoni,1,0,0,0,
2020-05-15,Madhya Pradesh,Shahdol,3,3,0,0,
2020-05-15,Madhya Pradesh,Shajapur,8,7,1,0,
2020-05-15,Madhya Pradesh,Sheopur,4,4,0,0,
2020-05-15,Madhya Pradesh,Shivpuri,3,2,0,0,
2020-05-15,Madhya Pradesh,Sidhi,4,0,0,0,
2020-05-15,Madhya Pradesh,Tikamgarh,3,3,0,0,
2020-05-15,Madhya Pradesh,Ujjain,284,146,45,0,
2020-05-15,Madhya Pradesh,Vidisha,14,13,0,0,
2020-05-16,Madhya Pradesh,Agar Malwa,13,12,1,0,
2020-05-16,Madhya Pradesh,Alirajpur,3,3,0,0,
2020-05-16,Madhya Pradesh,Anuppur,3,3,0,0,
2020-05-16,Madhya Pradesh,Ashoknagar,2,0,1,0,
2020-05-16,Madhya Pradesh,Barwani,26,26,0,0,
2020-05-16,Madhya Pradesh,Betul,3,1,0,0,
2020-05-16,Madhya Pradesh,Bhind,16,0,0,0,
2020-05-16,Madhya Pradesh,Bhopal,954,525,35,0,
2020-05-16,Madhya Pradesh,Burhanpur,149,14,9,0,
2020-05-16,Madhya Pradesh,Chhindwara,5,3,1,0,
2020-05-16,Madhya Pradesh,Damoh,1,0,0,0,
2020-05-16,Madhya Pradesh,Datia,3,0,0,0,
2020-05-16,Madhya Pradesh,Dewas,58,21,7,0,
2020-05-16,Madhya Pradesh,Dhar,96,69,2,0,
2020-05-16,Madhya Pradesh,Dindori,2,1,0,0,
2020-05-16,Madhya Pradesh,Guna,1,0,0,0,
2020-05-16,Madhya Pradesh,Gwalior,48,7,1,0,
2020-05-16,Madhya Pradesh,Harda,3,3,0,0,
2020-05-16,Madhya Pradesh,Hoshangabad,37,32,3,0,
2020-05-16,Madhya Pradesh,Indore,2378,1100,99,0,22827.0
2020-05-16,Madhya Pradesh,Jabalpur,175,85,8,0,
2020-05-16,Madhya Pradesh,Jhabua,7,1,0,0,
2020-05-16,Madhya Pradesh,Khandwa,96,38,8,0,
2020-05-16,Madhya Pradesh,Khargone,99,63,8,0,
2020-05-16,Madhya Pradesh,Mandla,1,0,0,0,
2020-05-16,Madhya Pradesh,Mandsaur,60,20,5,0,
2020-05-16,Madhya Pradesh,Morena,26,20,0,0,
2020-05-16,Madhya Pradesh,Neemuch,50,5,1,0,
2020-05-16,Madhya Pradesh,Panna,1,0,0,0,
2020-05-16,Madhya Pradesh,Raisen,65,56,3,0,
2020-05-16,Madhya Pradesh,Ratlam,28,23,0,0,
2020-05-16,Madhya Pradesh,Rewa,11,1,0,0,
2020-05-16,Madhya Pradesh,Sagar,18,5,1,0,
2020-05-16,Madhya Pradesh,Satna,8,0,1,0,
2020-05-16,Madhya Pradesh,Sehore,5,0,1,0,
2020-05-16,Madhya Pradesh,Seoni,1,0,0,0,
2020-05-16,Madhya Pradesh,Shahdol,3,3,0,0,
2020-05-16,Madhya Pradesh,Shajapur,8,7,1,0,
2020-05-16,Madhya Pradesh,Sheopur,4,4,0,0,
2020-05-16,Madhya Pradesh,Shivpuri,3,2,0,0,
2020-05-16,Madhya Pradesh,Sidhi,4,0,0,0,
2020-05-16,Madhya Pradesh,Tikamgarh,5,3,0,0,
2020-05-16,Madhya Pradesh,Ujjain,296,146,47,0,
2020-05-16,Madhya Pradesh,Umaria,1,0,0,0,
2020-05-16,Madhya Pradesh,Vidisha,14,13,0,0,
2020-05-17,Madhya Pradesh,Agar Malwa,13,12,1,0,
2020-05-17,Madhya Pradesh,Alirajpur,3,3,0,0,
2020-05-17,Madhya Pradesh,Anuppur,3,3,0,0,
2020-05-17,Madhya Pradesh,Ashoknagar,2,0,1,0,
2020-05-17,Madhya Pradesh,Barwani,29,26,0,0,
2020-05-17,Madhya Pradesh,Betul,3,1,0,0,
2020-05-17,Madhya Pradesh,Bhind,17,0,0,0,
2020-05-17,Madhya Pradesh,Bhopal,992,564,38,0,
2020-05-17,Madhya Pradesh,Burhanpur,149,14,10,0,
2020-05-17,Madhya Pradesh,Chhindwara,5,3,1,0,
2020-05-17,Madhya Pradesh,Damoh,1,0,0,0,
2020-05-17,Madhya Pradesh,Datia,3,0,0,0,
2020-05-17,Madhya Pradesh,Dewas,62,21,7,0,
2020-05-17,Madhya Pradesh,Dhar,96,70,2,0,
2020-05-17,Madhya Pradesh,Dindori,2,1,0,0,
2020-05-17,Madhya Pradesh,Guna,1,0,0,0,
2020-05-17,Madhya Pradesh,Gwalior,58,12,1,0,
2020-05-17,Madhya Pradesh,Harda,3,3,0,0,
2020-05-17,Madhya Pradesh,Hoshangabad,37,33,3,0,
2020-05-17,Madhya Pradesh,Indore,2470,1119,100,0,24338.0
2020-05-17,Madhya Pradesh,Jabalpur,175,95,8,0,
2020-05-17,Madhya Pradesh,Jhabua,7,1,0,0,
2020-05-17,Madhya Pradesh,Khandwa,96,38,8,0,
2020-05-17,Madhya Pradesh,Khargone,99,65,8,0,
2020-05-17,Madhya Pradesh,Mandla,1,0,0,0,
2020-05-17,Madhya Pradesh,Mandsaur,60,27,5,0,
2020-05-17,Madhya Pradesh,Morena,29,20,0,0,
2020-05-17,Madhya Pradesh,Neemuch,50,6,1,0,
2020-05-17,Madhya Pradesh,Panna,2,1,0,0,
2020-05-17,Madhya Pradesh,Raisen,65,56,3,0,
2020-05-17,Madhya Pradesh,Ratlam,28,23,0,0,
2020-05-17,Madhya Pradesh,Rewa,11,1,0,0,
2020-05-17,Madhya Pradesh,Sagar,19,5,1,0,
2020-05-17,Madhya Pradesh,Satna,8,0,1,0,
2020-05-17,Madhya Pradesh,Sehore,5,0,1,0,
2020-05-17,Madhya Pradesh,Seoni,1,0,0,0,
2020-05-17,Madhya Pradesh,Shahdol,3,3,0,0,
2020-05-17,Madhya Pradesh,Shajapur,8,7,1,0,
2020-05-17,Madhya Pradesh,Sheopur,4,4,0,0,
2020-05-17,Madhya Pradesh,Shivpuri,3,2,0,0,
2020-05-17,Madhya Pradesh,Sidhi,4,0,0,0,
2020-05-17,Madhya Pradesh,Tikamgarh,5,3,0,0,
2020-05-17,Madhya Pradesh,Ujjain,329,148,47,0,
2020-05-17,Madhya Pradesh,Umaria,1,0,0,0,
2020-05-17,Madhya Pradesh,Vidisha,15,13,0,0,
2020-05-18,Madhya Pradesh,Agar Malwa,13,12,1,0,
2020-05-18,Madhya Pradesh,Alirajpur,3,3,0,0,
2020-05-18,Madhya Pradesh,Anuppur,3,3,0,0,
2020-05-18,Madhya Pradesh,Ashoknagar,3,0,1,0,
2020-05-18,Madhya Pradesh,Barwani,31,26,0,0,
2020-05-18,Madhya Pradesh,Betul,3,1,0,0,
2020-05-18,Madhya Pradesh,Bhind,19,0,0,0,
2020-05-18,Madhya Pradesh,Bhopal,1030,564,39,0,
2020-05-18,Madhya Pradesh,Burhanpur,152,14,11,0,
2020-05-18,Madhya Pradesh,Chhindwara,5,4,1,0,
2020-05-18,Madhya Pradesh,Damoh,1,0,0,0,
2020-05-18,Madhya Pradesh,Datia,3,0,0,0,
2020-05-18,Madhya Pradesh,Dewas,63,22,7,0,
2020-05-18,Madhya Pradesh,Dhar,106,70,2,0,
2020-05-18,Madhya Pradesh,Dindori,2,1,0,0,
2020-05-18,Madhya Pradesh,Guna,1,0,0,0,
2020-05-18,Madhya Pradesh,Gwalior,65,16,1,0,
2020-05-18,Madhya Pradesh,Harda,3,3,0,0,
2020-05-18,Madhya Pradesh,Hoshangabad,37,33,3,0,
2020-05-18,Madhya Pradesh,Indore,2565,1119,101,0,25240.0
2020-05-18,Madhya Pradesh,Jabalpur,182,95,8,0,
2020-05-18,Madhya Pradesh,Jhabua,7,1,0,0,
2020-05-18,Madhya Pradesh,Khandwa,165,41,8,0,
2020-05-18,Madhya Pradesh,Khargone,99,65,8,0,
2020-05-18,Madhya Pradesh,Mandla,1,0,0,0,
2020-05-18,Madhya Pradesh,Mandsaur,60,27,5,0,
2020-05-18,Madhya Pradesh,Morena,34,22,0,0,
2020-05-18,Madhya Pradesh,Neemuch,50,9,1,0,
2020-05-18,Madhya Pradesh,Panna,2,1,0,0,
2020-05-18,Madhya Pradesh,Raisen,65,56,3,0,
2020-05-18,Madhya Pradesh,Ratlam,28,23,0,0,
2020-05-18,Madhya Pradesh,Rewa,14,1,0,0,
2020-05-18,Madhya Pradesh,Sagar,21,5,1,0,
2020-05-18,Madhya Pradesh,Satna,8,0,1,0,
2020-05-18,Madhya Pradesh,Sehore,5,0,1,0,
2020-05-18,Madhya Pradesh,Seoni,1,0,0,0,
2020-05-18,Madhya Pradesh,Shahdol,3,3,0,0,
2020-05-18,Madhya Pradesh,Shajapur,8,7,1,0,
2020-05-18,Madhya Pradesh,Sheopur,4,4,0,0,
2020-05-18,Madhya Pradesh,Shivpuri,3,2,0,0,
2020-05-18,Madhya Pradesh,Sidhi,4,0,0,0,
2020-05-18,Madhya Pradesh,Tikamgarh,5,3,0,0,
2020-05-18,Madhya Pradesh,Ujjain,343,166,48,0,
2020-05-18,Madhya Pradesh,Umaria,1,0,0,0,
2020-05-18,Madhya Pradesh,Vidisha,15,13,0,0,
2020-05-19,Madhya Pradesh,Agar Malwa,13,12,1,0,
2020-05-19,Madhya Pradesh,Alirajpur,3,3,0,0,
2020-05-19,Madhya Pradesh,Anuppur,3,3,0,0,
2020-05-19,Madhya Pradesh,Ashoknagar,3,0,1,0,
2020-05-19,Madhya Pradesh,Barwani,33,26,0,0,
2020-05-19,Madhya Pradesh,Betul,9,1,0,0,
2020-05-19,Madhya Pradesh,Bhind,25,0,0,0,
2020-05-19,Madhya Pradesh,Bhopal,1046,632,39,0,
2020-05-19,Madhya Pradesh,Burhanpur,194,33,11,0,
2020-05-19,Madhya Pradesh,Chhindwara,5,4,1,0,
2020-05-19,Madhya Pradesh,Damoh,1,0,0,0,
2020-05-19,Madhya Pradesh,Datia,3,0,0,0,
2020-05-19,Madhya Pradesh,Dewas,63,27,8,0,
2020-05-19,Madhya Pradesh,Dhar,107,79,2,0,
2020-05-19,Madhya Pradesh,Dindori,4,1,0,0,
2020-05-19,Madhya Pradesh,Guna,1,0,0,0,
2020-05-19,Madhya Pradesh,Gwalior,72,20,1,0,
2020-05-19,Madhya Pradesh,Harda,3,3,0,0,
2020-05-19,Madhya Pradesh,Hoshangabad,37,33,3,0,
2020-05-19,Madhya Pradesh,Indore,2637,1158,103,0,26182.0
